gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Plasma	WNT2B+ Fos-hi	CD4+ Memory	Macrophages	Enterocytes
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0EB5AEC83	0.0	0.0	0.121	0.018	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS087321EB5	0.0	0.0	0.121	0.018	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0	0.0	0.0	0.0
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	0.388	1.473	0.312	0.773	0.097
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.0	0.035	0.004	0.0	0.004
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.05	0.005	0.05	0.053	0.007
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.004	0.114	0.0	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.002	0.0	0.0	0.0	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.0	0.0	0.0	0.273
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.002	0.005	0.004	0.333	0.0
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.001	0.015	0.0	0.0	0.0
FPR3	P25089	False	FPR3_HUMAN		CPI-SS0D2539AEB	0.0	0.0	0.0	0.204	0.0
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.001	0.0	0.0	0.004	0.191
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS0231B999D	0.001	0.0	0.0	0.004	0.191
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.003	0.015	0.0	0.0	0.004
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS099C401F7	0.003	0.0	0.0	0.0	0.036
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.003	0.005	0.199	0.0	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.001	0.045	0.0	0.244	0.004
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.066	0.055	0.007	0.067	0.086
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.001	0.045	0.0	0.244	0.004
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.001	0.005	0.0	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.007	0.0	0.0	0.08	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.0	0.01	0.0	0.0	0.007
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	0.174	0.005	1.989	0.516	0.007
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0E5593D5C	0.011	0.0	0.0	0.0	0.094
APLNR	P35414	False	APJ_HUMAN		CPI-SS0D8148841	0.001	0.0	0.0	0.0	0.0
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.013	0.0	0.0	0.009	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.008	0.164	0.0	0.044	0.122
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0EB9D030F	0.0	0.0	0.0	0.0	0.018
ARTN	Q5T4W7	False	ARTN_HUMAN		CPI-SC0273E24EB	0.0	0.0	0.0	0.0	0.018
GPR1	P46091	False	GPR1_HUMAN		CPI-SS04CD88411	0.0	0.0	0.0	0.0	0.004
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.001	0.035	0.0	0.227	0.0
XCR1	P46094	False	XCR1_HUMAN		CPI-SS0B6643F31	0.001	0.0	0.0	0.0	0.0
XCR1	P46094	False	XCR1_HUMAN		CPI-SS052D34F0B	0.001	0.0	0.0	0.0	0.0
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.0	0.004
INHBE	P58166	False	INHBE_HUMAN		CPI-SS09CCC0451	0.0	0.0	0.0	0.0	0.0
LILRA4	P59901	False	LIRA4_HUMAN		CPI-SS095DCA7F7	0.0	0.0	0.0	0.036	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.002	0.0	0.0	0.022	1.058
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	0.455	0.274	0.156	0.316	0.058
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.001	0.0	0.0	0.0	0.0
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	0.008	0.0	0.053	0.404	0.0
IGFL2	Q6UWQ7	False	IGFL2_HUMAN		CPI-SS08EDE5442	0.0	0.0	0.0	0.0	0.004
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SC07B4ED8C9	0.0	0.0	0.004	0.0	0.0
CLEC2B	Q92478	False	CLC2B_HUMAN		CPI-SS025C8F785	0.087	0.458	0.089	0.191	0.0
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.002	0.01	0.0	0.009	0.0
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.012	0.0	0.004	0.009	0.004
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC001AFA16D	0.002	0.0	0.0	0.0	0.004
IL27RA	Q6UWB1	True	I27RA_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.031	0.0	0.021	0.004	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.031	0.0	0.021	0.004	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.0	0.0	0.004	0.0	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.0	0.0	0.004	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.001	0.104	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.001	0.104	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.001	0.005	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.0	0.0	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.0	0.0	0.0	0.0	0.0
GFRA1	P56159	True	GFRA1_HUMAN	RET receptor 1	CPI-SC0EB9D030F	0.001	0.005	0.0	0.0	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET receptor 2	CPI-SC001AFA16D	0.0	0.0	0.0	0.0	0.0
GFRA3	O60609	True	GFRA3_HUMAN	RET receptor 3	CPI-SC0273E24EB	0.0	0.0	0.0	0.0	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.003	0.0	0.0	0.0	0.004
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.005	0.005	0.004	0.004	0.004
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.006	0.025	0.004	0.036	0.004
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.006	0.025	0.004	0.036	0.004
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.003	0.0	0.0	0.0	0.004
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.005	0.005	0.004	0.004	0.004
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.006	0.025	0.004	0.036	0.004
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.006	0.025	0.004	0.036	0.004
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.011	0.065	0.0	0.018	0.022
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.011	0.065	0.0	0.018	0.022
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.011	0.065	0.0	0.018	0.022
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.011	0.065	0.0	0.018	0.022
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.079	0.229	0.011	0.293	0.475
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.079	0.229	0.011	0.293	0.475
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.01	0.0	0.0	0.0	0.155
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.01	0.0	0.0	0.0	0.155
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC008F4294F	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0517A327B	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.0	0.0	0.0	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	0.0	0.02	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.004	0.02	0.004	0.0	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.005	0.0	0.004	0.011
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.007	0.01	0.0	0.0	0.194
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.007	0.01	0.0	0.0	0.194
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.007	0.01	0.0	0.0	0.194
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.007	0.01	0.0	0.0	0.194
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.037	0.02	0.004	0.093	0.004
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.03	0.004	0.0	0.0
